Sector Name,Sector ID,Site Name,Lat,Lon,Site ID,CA Configuration,BBH Avg Throughput
EthulKotte-1_3,COL107_3,EthulKotte-1,6.903492,79.906668,COL107,3CC available,19.59924418
Nawala-1_1,COL108_1,Nawala-1,6.886727,79.886984,COL108,3CC available,20.31404144
Nawala-1_2,COL108_2,Nawala-1,6.886727,79.886984,COL108,3CC available,20.90131919
Nawala-1_3,COL108_3,Nawala-1,6.886727,79.886984,COL108,3CC available,20.4405872
Gorakapitiya-1_1,COL109_1,Gorakapitiya-1,6.829358,79.949256,COL109,3CC available,17.86674216
Gorakapitiya-1_2,COL109_2,Gorakapitiya-1,6.829358,79.949256,COL109,3CC available,15.98635464
Gorakapitiya-1_3,COL109_3,Gorakapitiya-1,6.829358,79.949256,COL109,3CC available,16.8897851
MaharagamaTown-1_1,COL110_1,MaharagamaTown-1,6.85062,79.928792,COL110,No CA configured,22.5
MaharagamaTown-1_2,COL110_2,MaharagamaTown-1,6.85062,79.928792,COL110,2CC available,22.75884589
MaharagamaTown-1_3,COL110_3,MaharagamaTown-1,6.85062,79.928792,COL110,2CC available,15.75
Werahera-1_1,COL111_1,Werahera-1,6.826151,79.912797,COL111,3CC available,17.05243108
Werahera-1_2,COL111_2,Werahera-1,6.826151,79.912797,COL111,3CC available,18.45010079
Werahera-1_3,COL111_3,Werahera-1,6.826151,79.912797,COL111,2CC available,20.16990721
Gothatuwa-1_1,COL112_1,Gothatuwa-1,6.915536,79.910008,COL112,3CC available,18.20626633
Gothatuwa-1_2,COL112_2,Gothatuwa-1,6.915536,79.910008,COL112,2CC available,20.82654242
Gothatuwa-1_3,COL112_3,Gothatuwa-1,6.915536,79.910008,COL112,2CC available,23.99639137
Himbutana-1_1,COL113_1,Himbutana-1,6.920032,79.940545,COL113,3CC available,17.74899783
Himbutana-1_2,COL113_2,Himbutana-1,6.920032,79.940545,COL113,3CC available,23.0425113
Himbutana-1_3,COL113_3,Himbutana-1,6.920032,79.940545,COL113,3CC available,19.5829919
Madinnagoda-1_1,COL114_1,Madinnagoda-1,6.920748,79.896644,COL114,3CC available,18.30176307
Madinnagoda-1_2,COL114_2,Madinnagoda-1,6.920748,79.896644,COL114,3CC available,17.61715383
Madinnagoda-1_3,COL114_3,Madinnagoda-1,6.920748,79.896644,COL114,2CC available,19.39787961
Pannipitiya_Polwaththa-1_1,COL115_1,Pannipitiya_Polwaththa-1,6.860928,79.943156,COL115,3CC available,18.90428744
Pannipitiya_Polwaththa-1_2,COL115_2,Pannipitiya_Polwaththa-1,6.860928,79.943156,COL115,2CC available,18.18865625
Pannipitiya_Polwaththa-1_3,COL115_3,Pannipitiya_Polwaththa-1,6.860928,79.943156,COL115,3CC available,17.28327531
Col3_Crescat-1_1,COL116_1,Col3_Crescat-1,6.916562,79.848149,COL116,2CC available,23.92426661
Col3_Crescat-1_2,COL116_2,Col3_Crescat-1,6.916562,79.848149,COL116,No CA configured,30
Col3_Crescat-1_3,COL116_3,Col3_Crescat-1,6.916562,79.848149,COL116,2CC available,21
Kaduwela-1_1,COL117_1,Kaduwela-1,6.933547,79.982499,COL117,3CC available,20.17741022
Kaduwela-1_2,COL117_2,Kaduwela-1,6.933547,79.982499,COL117,3CC available,17.47052588
Kaduwela-1_3,COL117_3,Kaduwela-1,6.933547,79.982499,COL117,2CC available,19.55220555
Madiwela-1_1,COL118_1,Madiwela-1,6.880499,79.917973,COL118,2CC available,21.31698537
Madiwela-1_2,COL118_2,Madiwela-1,6.880499,79.917973,COL118,3CC available,19.02236635
Madiwela-1_3,COL118_3,Madiwela-1,6.880499,79.917973,COL118,3CC available,18.28065799
Makumbura-1_1,COL119_1,Makumbura-1,6.841457,79.977663,COL119,3CC available,18.13672835
Makumbura-1_2,COL119_2,Makumbura-1,6.841457,79.977663,COL119,3CC available,20.04527102
Makumbura-1_3,COL119_3,Makumbura-1,6.841457,79.977663,COL119,3CC available,18
Col12_Hultsdorf-1_1,COL120_1,Col12_Hultsdorf-1,6.937104,79.860298,COL120,3CC available,20.82332951
Col12_Hultsdorf-1_2,COL120_2,Col12_Hultsdorf-1,6.937104,79.860298,COL120,2CC available,21.33093684
Col12_Hultsdorf-1_3,COL120_3,Col12_Hultsdorf-1,6.937104,79.860298,COL120,3CC available,18.51785058
Col4_UnityPlaza-1_1,COL122_1,Col4_UnityPlaza-1,6.8934,79.855067,COL122,2CC available,27
Col4_UnityPlaza-1_2,COL122_2,Col4_UnityPlaza-1,6.8934,79.855067,COL122,2CC available,27
Col4_UnityPlaza-1_3,COL122_3,Col4_UnityPlaza-1,6.8934,79.855067,COL122,3CC available,24.41017615
Col6_HampdonLane-1_1,COL123_1,Col6_HampdonLane-1,6.873883,79.865717,COL123,No CA configured,22.5
Col6_HampdonLane-1_2,COL123_2,Col6_HampdonLane-1,6.873883,79.865717,COL123,2CC available,20.23868644
Col6_HampdonLane-1_3,COL123_3,Col6_HampdonLane-1,6.873883,79.865717,COL123,2CC available,20.9832967
Polgasowita-1_1,COL124_1,Polgasowita-1,6.786988,79.960154,COL124,3CC available,18.53788745
Polgasowita-1_2,COL124_2,Polgasowita-1,6.786988,79.960154,COL124,3CC available,15.93881766
Polgasowita-1_3,COL124_3,Polgasowita-1,6.786988,79.960154,COL124,3CC available,16.78039344
Col15_Hettiyawatta-1_1,COL125_1,Col15_Hettiyawatta-1,6.952471,79.858549,COL125,2CC available,16.75354744
Col15_Hettiyawatta-1_2,COL125_2,Col15_Hettiyawatta-1,6.952471,79.858549,COL125,No CA configured,18
Col15_Hettiyawatta-1_3,COL125_3,Col15_Hettiyawatta-1,6.952471,79.858549,COL125,2CC available,16.99424126
Padukka-1_1,COL126_1,Padukka-1,6.841399,80.096579,COL126,3CC available,18.73608791
Padukka-1_2,COL126_2,Padukka-1,6.841399,80.096579,COL126,3CC available,19.2542202
Padukka-1_3,COL126_3,Padukka-1,6.841399,80.096579,COL126,3CC available,19.62295948
Col2_VauxhallStreet-1_1,COL127_1,Col2_VauxhallStreet-1,6.921884,79.859024,COL127,No CA configured,30
Col2_VauxhallStreet-1_2,COL127_2,Col2_VauxhallStreet-1,6.921884,79.859024,COL127,No CA configured,33
Col2_VauxhallStreet-1_3,COL127_3,Col2_VauxhallStreet-1,6.921884,79.859024,COL127,2CC available,27.56193949
Kohuwala-2_1,COL128_1,Kohuwala-2,6.866388,79.881733,COL128,2CC available,23.79705522
Kohuwala-2_2,COL128_2,Kohuwala-2,6.866388,79.881733,COL128,3CC available,18.99430075
Kohuwala-2_3,COL128_3,Kohuwala-2,6.866388,79.881733,COL128,3CC available,20.59725207
Moratuwa_GangaramaTmp-1_1,COL129_1,Moratuwa_GangaramaTmp-1,6.792505,79.902686,COL129,3CC available,16.17434021
Moratuwa_GangaramaTmp-1_2,COL129_2,Moratuwa_GangaramaTmp-1,6.792505,79.902686,COL129,3CC available,15.83903157
Moratuwa_GangaramaTmp-1_3,COL129_3,Moratuwa_GangaramaTmp-1,6.792505,79.902686,COL129,3CC available,16.18426253
Madapatha-1_1,COL130_1,Madapatha-1,6.76457,79.927802,COL130,3CC available,18.50276354
Madapatha-1_2,COL130_2,Madapatha-1,6.76457,79.927802,COL130,3CC available,15.99597352
Madapatha-1_3,COL130_3,Madapatha-1,6.76457,79.927802,COL130,3CC available,18.5101811
Col5_St.TheresasChurch-1_1,COL131_1,Col5_St.TheresasChurch-1,6.895628,79.872941,COL131,No CA configured,33
Col5_St.TheresasChurch-1_2,COL131_2,Col5_St.TheresasChurch-1,6.895628,79.872941,COL131,No CA configured,22.5
Col5_St.TheresasChurch-1_3,COL131_3,Col5_St.TheresasChurch-1,6.895628,79.872941,COL131,No CA configured,33
Kaldemulla-1_1,COL132_1,Kaldemulla-1,6.799234,79.876551,COL132,2CC available,19.82581668
Kaldemulla-1_2,COL132_2,Kaldemulla-1,6.799234,79.876551,COL132,3CC available,16.62604639
Kaldemulla-1_3,COL132_3,Kaldemulla-1,6.799234,79.876551,COL132,3CC available,16.56510987
MoratuwaTown-1_1,COL133_1,MoratuwaTown-1,6.772623,79.884629,COL133,3CC available,21.32706684
MoratuwaTown-1_2,COL133_2,MoratuwaTown-1,6.772623,79.884629,COL133,3CC available,19.40703748
MoratuwaTown-1_3,COL133_3,MoratuwaTown-1,6.772623,79.884629,COL133,2CC available,29.70698706
MoratuwaTown-1_4,COL133_4,MoratuwaTown-1,6.772623,79.884629,COL133,3CC available,19.91886642
Kahatuduwa-1_1,COL136_1,Kahatuduwa-1,6.781963,79.985822,COL136,3CC available,20.42146608
Kahatuduwa-1_2,COL136_2,Kahatuduwa-1,6.781963,79.985822,COL136,3CC available,18.19201617
Kahatuduwa-1_3,COL136_3,Kahatuduwa-1,6.781963,79.985822,COL136,3CC available,18.56954986
Kosgama-1_1,COL137_1,Kosgama-1,6.934892,80.138703,COL137,3CC available,19.5310154
Kosgama-1_2,COL137_2,Kosgama-1,6.934892,80.138703,COL137,2CC available,18.94397934
Kosgama-1_3,COL137_3,Kosgama-1,6.934892,80.138703,COL137,3CC available,18.2429375
Col2_TransAsia-1_1,COL139_1,Col2_TransAsia-1,6.929397,79.848326,COL139,No CA configured,27
Col2_TransAsia-1_2,COL139_2,Col2_TransAsia-1,6.929397,79.848326,COL139,2CC available,20.09696733
Col2_TransAsia-1_3,COL139_3,Col2_TransAsia-1,6.929397,79.848326,COL139,No CA configured,30
Col2_TransAsia-1_4,COL139_4,Col2_TransAsia-1,6.929397,79.848326,COL139,No CA configured,27
FingaraClub-1_1,COL141_1,FingaraClub-1,6.853217,79.897563,COL141,2CC available,20
FingaraClub-1_2,COL141_2,FingaraClub-1,6.853217,79.897563,COL141,3CC available,18.56218083
FingaraClub-1_3,COL141_3,FingaraClub-1,6.853217,79.897563,COL141,2CC available,21.02882672
Kothalawala-1_1,COL143_1,Kothalawala-1,6.914616,79.972019,COL143,3CC available,18.70895271
Kothalawala-1_2,COL143_2,Kothalawala-1,6.914616,79.972019,COL143,No CA configured,19
Kothalawala-1_3,COL143_3,Kothalawala-1,6.914616,79.972019,COL143,No CA configured,25
Thalapathpitiya-1_1,COL144_1,Thalapathpitiya-1,6.866668,79.921744,COL144,No CA configured,19.5
Thalapathpitiya-1_2,COL144_2,Thalapathpitiya-1,6.866668,79.921744,COL144,No CA configured,22.5
Thalapathpitiya-1_3,COL144_3,Thalapathpitiya-1,6.866668,79.921744,COL144,No CA configured,18
WoodlandAvenue-1_1,COL145_1,WoodlandAvenue-1,6.862432,79.888532,COL145,2CC available,30.73841935
WoodlandAvenue-1_2,COL145_2,WoodlandAvenue-1,6.862432,79.888532,COL145,2CC available,33
WoodlandAvenue-1_3,COL145_3,WoodlandAvenue-1,6.862432,79.888532,COL145,2CC available,23.95478623
Col15_Muthuwella-1_1,COL146_1,Col15_Muthuwella-1,6.96196,79.862739,COL146,3CC available,20.0381367
Col15_Muthuwella-1_2,COL146_2,Col15_Muthuwella-1,6.96196,79.862739,COL146,3CC available,27.77939013
Col15_Muthuwella-1_3,COL146_3,Col15_Muthuwella-1,6.96196,79.862739,COL146,3CC available,23.20941788
Nawinna-1_1,COL148_1,Nawinna-1,6.853051,79.918593,COL148,No CA configured,22.5
Nawinna-1_2,COL148_2,Nawinna-1,6.853051,79.918593,COL148,2CC available,19.5
Nawinna-1_3,COL148_3,Nawinna-1,6.853051,79.918593,COL148,No CA configured,27
Col3_VogueJewellers-1_1,COL150_1,Col3_VogueJewellers-1,6.902827,79.852146,COL150,2CC available,28.03060198
Col3_VogueJewellers-1_2,COL150_2,Col3_VogueJewellers-1,6.902827,79.852146,COL150,2CC available,30
Col3_VogueJewellers-1_3,COL150_3,Col3_VogueJewellers-1,6.902827,79.852146,COL150,2CC available,28.04223337
Col5_DickmansRd-1_1,COL151_1,Col5_DickmansRd-1,6.887565,79.86278,COL151,2CC available,25
Col5_DickmansRd-1_2,COL151_2,Col5_DickmansRd-1,6.887565,79.86278,COL151,2CC available,23.23081082
Col5_DickmansRd-1_3,COL151_3,Col5_DickmansRd-1,6.887565,79.86278,COL151,2CC available,25.19442564
GothatuwaTown-1_1,COL152_1,GothatuwaTown-1,6.928149,79.908327,COL152,2CC available,17.43322779
GothatuwaTown-1_2,COL152_2,GothatuwaTown-1,6.928149,79.908327,COL152,No CA configured,33
GothatuwaTown-1_3,COL152_3,GothatuwaTown-1,6.928149,79.908327,COL152,No CA configured,19.5
Moratumulla-1_1,COL153_1,Moratumulla-1,6.787998,79.896251,COL153,3CC available,16.77001578
Moratumulla-1_2,COL153_2,Moratumulla-1,6.787998,79.896251,COL153,No CA configured,19.5
Moratumulla-1_3,COL153_3,Moratumulla-1,6.787998,79.896251,COL153,3CC available,17.46887774
Jayawadanagama-1_1,COL155_1,Jayawadanagama-1,6.889661,79.939469,COL155,2CC available,18.27095257
Jayawadanagama-1_2,COL155_2,Jayawadanagama-1,6.889661,79.939469,COL155,2CC available,19.78374449
Jayawadanagama-1_3,COL155_3,Jayawadanagama-1,6.889661,79.939469,COL155,3CC available,20.15005089
Col2_RegalCinema-1_1,COL158_1,Col2_RegalCinema-1,6.931807,79.846558,COL158,2CC available,27
Col2_RegalCinema-1_2,COL158_2,Col2_RegalCinema-1,6.931807,79.846558,COL158,3CC available,22.26780095
Col2_RegalCinema-1_3,COL158_3,Col2_RegalCinema-1,6.931807,79.846558,COL158,No CA configured,33
Nawagamuwa-1_1,COL159_1,Nawagamuwa-1,6.915245,80.023952,COL159,3CC available,19.42820969
Nawagamuwa-1_2,COL159_2,Nawagamuwa-1,6.915245,80.023952,COL159,3CC available,17.81327522
Nawagamuwa-1_3,COL159_3,Nawagamuwa-1,6.915245,80.023952,COL159,3CC available,18.98526199
AllenAvenue-1_1,COL160_1,AllenAvenue-1,6.857106,79.872048,COL160,2CC available,27.77392091
AllenAvenue-1_2,COL160_2,AllenAvenue-1,6.857106,79.872048,COL160,2CC available,20.49960878
AllenAvenue-1_3,COL160_3,AllenAvenue-1,6.857106,79.872048,COL160,2CC available,20.39492735
Bokundara-1_1,COL161_1,Bokundara-1,6.819937,79.916695,COL161,No CA configured,25
Bokundara-1_2,COL161_2,Bokundara-1,6.819937,79.916695,COL161,3CC available,19.43099392
Bokundara-1_3,COL161_3,Bokundara-1,6.819937,79.916695,COL161,No CA configured,25
PamunuwaJunction-1_1,COL162_1,PamunuwaJunction-1,6.861792,79.928893,COL162,3CC available,19.89549668
PamunuwaJunction-1_2,COL162_2,PamunuwaJunction-1,6.861792,79.928893,COL162,3CC available,20.09246514
PamunuwaJunction-1_3,COL162_3,PamunuwaJunction-1,6.861792,79.928893,COL162,3CC available,19.7488799
Kaluaggala-1_1,COL163_1,Kaluaggala-1,6.920504,80.098902,COL163,No CA configured,18
Kaluaggala-1_2,COL163_2,Kaluaggala-1,6.920504,80.098902,COL163,3CC available,20.71454338
Kaluaggala-1_3,COL163_3,Kaluaggala-1,6.920504,80.098902,COL163,No CA configured,18
Pitipana-1_1,COL164_1,Pitipana-1,6.829565,80.027369,COL164,3CC available,18.35000528
Pitipana-1_2,COL164_2,Pitipana-1,6.829565,80.027369,COL164,3CC available,19.74386147
Pitipana-1_3,COL164_3,Pitipana-1,6.829565,80.027369,COL164,3CC available,18.17502816
Akurugoda-1_1,COL165_1,Akurugoda-1,6.901441,79.935401,COL165,3CC available,18.31967813
Akurugoda-1_2,COL165_2,Akurugoda-1,6.901441,79.935401,COL165,3CC available,19.11676103
Akurugoda-1_3,COL165_3,Akurugoda-1,6.901441,79.935401,COL165,2CC available,20.15054934
Col10_DarleyRoad-1_1,COL166_1,Col10_DarleyRoad-1,6.925856,79.861947,COL166,2CC available,29.72568759
Col10_DarleyRoad-1_2,COL166_2,Col10_DarleyRoad-1,6.925856,79.861947,COL166,2CC available,30.92668399
Col10_DarleyRoad-1_3,COL166_3,Col10_DarleyRoad-1,6.925856,79.861947,COL166,2CC available,32.09300627
Makuluduwa-1_1,COL168_1,Makuluduwa-1,6.813873,79.932367,COL168,3CC available,18.24055416
Makuluduwa-1_2,COL168_2,Makuluduwa-1,6.813873,79.932367,COL168,3CC available,19.19575679
Makuluduwa-1_3,COL168_3,Makuluduwa-1,6.813873,79.932367,COL168,3CC available,18.75744695
Thunnana-1_1,COL169_1,Thunnana-1,6.881727,80.083559,COL169,3CC available,18.82558167
Thunnana-1_2,COL169_2,Thunnana-1,6.881727,80.083559,COL169,3CC available,18.75081541
Thunnana-1_3,COL169_3,Thunnana-1,6.881727,80.083559,COL169,3CC available,19.22420859
Waga-1_1,COL170_1,Waga-1,6.899505,80.127018,COL170,No CA configured,23
Waga-1_2,COL170_2,Waga-1,6.899505,80.127018,COL170,No CA configured,20
Waga-1_3,COL170_3,Waga-1,6.899505,80.127018,COL170,2CC available,23.87013002
Col12_D.R.WijewardaneMW-1_1,COL171_1,Col12_D.R.WijewardaneMW-1,6.930687,79.855853,COL171,2CC available,25.93843521
Col12_D.R.WijewardaneMW-1_2,COL171_2,Col12_D.R.WijewardaneMW-1,6.930687,79.855853,COL171,2CC available,33
Col12_D.R.WijewardaneMW-1_3,COL171_3,Col12_D.R.WijewardaneMW-1,6.930687,79.855853,COL171,2CC available,27
MulleriyawaNewtown-1_1,COL172_1,MulleriyawaNewtown-1,6.928693,79.949534,COL172,3CC available,20.09445972
MulleriyawaNewtown-1_2,COL172_2,MulleriyawaNewtown-1,6.928693,79.949534,COL172,3CC available,19.30076256
MulleriyawaNewtown-1_3,COL172_3,MulleriyawaNewtown-1,6.928693,79.949534,COL172,3CC available,19.53078002
Col9_PalithaPlace-1_1,COL173_1,Col9_PalithaPlace-1,6.929975,79.883551,COL173,2CC available,27
Col9_PalithaPlace-1_2,COL173_2,Col9_PalithaPlace-1,6.929975,79.883551,COL173,3CC available,19.22852969
Col9_PalithaPlace-1_3,COL173_3,Col9_PalithaPlace-1,6.929975,79.883551,COL173,3CC available,17.06826937
VidyalaJunction-1_1,COL174_1,VidyalaJunction-1,6.867621,79.958583,COL174,3CC available,18
VidyalaJunction-1_2,COL174_2,VidyalaJunction-1,6.867621,79.958583,COL174,3CC available,18.85503722
VidyalaJunction-1_3,COL174_3,VidyalaJunction-1,6.867621,79.958583,COL174,2CC available,18
Kalapaluwawa-1_1,COL175_1,Kalapaluwawa-1,6.916748,79.917774,COL175,2CC available,19.89747738
Kalapaluwawa-1_2,COL175_2,Kalapaluwawa-1,6.916748,79.917774,COL175,2CC available,20.35254663
Kalapaluwawa-1_3,COL175_3,Kalapaluwawa-1,6.916748,79.917774,COL175,2CC available,20.99553168
Batakettara-1_1,COL176_1,Batakettara-1,6.780958,79.923009,COL176,3CC available,18.46219817
Batakettara-1_2,COL176_2,Batakettara-1,6.780958,79.923009,COL176,3CC available,17.92957392
Batakettara-1_3,COL176_3,Batakettara-1,6.780958,79.923009,COL176,3CC available,17.87000339
Katuwawala-1_1,COL177_1,Katuwawala-1,6.820297,79.907998,COL177,3CC available,18.06734185
Katuwawala-1_2,COL177_2,Katuwawala-1,6.820297,79.907998,COL177,3CC available,18.91893309
Katuwawala-1_3,COL177_3,Katuwawala-1,6.820297,79.907998,COL177,2CC available,22.25925567
Moratuwa_HolyEmmanuel-1_1,COL178_1,Moratuwa_HolyEmmanuel-1,6.782061,79.882897,COL178,3CC available,18.45266405
Moratuwa_HolyEmmanuel-1_2,COL178_2,Moratuwa_HolyEmmanuel-1,6.782061,79.882897,COL178,3CC available,18.73024844
Moratuwa_HolyEmmanuel-1_3,COL178_3,Moratuwa_HolyEmmanuel-1,6.782061,79.882897,COL178,3CC available,18.98687258
Col7_Torrington-1_1,COL180_1,Col7_Torrington-1,6.901582,79.866034,COL180,3CC available,20.91630138
Col7_Torrington-1_2,COL180_2,Col7_Torrington-1,6.901582,79.866034,COL180,2CC available,18.50293118
Col7_Torrington-1_3,COL180_3,Col7_Torrington-1,6.901582,79.866034,COL180,3CC available,19.26359567
WijeramaJunction-1_1,COL181_1,WijeramaJunction-1,6.857642,79.901194,COL181,3CC available,22.08337775
WijeramaJunction-1_2,COL181_2,WijeramaJunction-1,6.857642,79.901194,COL181,3CC available,18.73887019
WijeramaJunction-1_3,COL181_3,WijeramaJunction-1,6.857642,79.901194,COL181,2CC available,18
KotikawattaTown-1_1,COL182_1,KotikawattaTown-1,6.937667,79.907997,COL182,3CC available,19.85196426
KotikawattaTown-1_2,COL182_2,KotikawattaTown-1,6.937667,79.907997,COL182,3CC available,20.67280738
KotikawattaTown-1_3,COL182_3,KotikawattaTown-1,6.937667,79.907997,COL182,3CC available,19.78913385
PiliyandalaClockTower-1_1,COL183_1,PiliyandalaClockTower-1,6.800547,79.924296,COL183,3CC available,17.96205417
PiliyandalaClockTower-1_2,COL183_2,PiliyandalaClockTower-1,6.800547,79.924296,COL183,3CC available,20.40778643
PiliyandalaClockTower-1_3,COL183_3,PiliyandalaClockTower-1,6.800547,79.924296,COL183,3CC available,20.25206979
Maligakanda-1_1,COL184_1,Maligakanda-1,6.928828,79.868731,COL184,3CC available,19.1128362
Maligakanda-1_2,COL184_2,Maligakanda-1,6.928828,79.868731,COL184,3CC available,18.23233856
Maligakanda-1_3,COL184_3,Maligakanda-1,6.928828,79.868731,COL184,3CC available,21.94723004
Col5_PolicePark-1_1,COL185_1,Col5_PolicePark-1,6.892408,79.860166,COL185,2CC available,27.18520786
Col5_PolicePark-1_2,COL185_2,Col5_PolicePark-1,6.892408,79.860166,COL185,2CC available,27.27986915
Col5_PolicePark-1_3,COL185_3,Col5_PolicePark-1,6.892408,79.860166,COL185,3CC available,24.16839352
Col6_MayuraPlace-1_1,COL186_1,Col6_MayuraPlace-1,6.878564,79.866114,COL186,3CC available,22.09117172
Col6_MayuraPlace-1_2,COL186_2,Col6_MayuraPlace-1,6.878564,79.866114,COL186,3CC available,20.57597159
Col6_MayuraPlace-1_3,COL186_3,Col6_MayuraPlace-1,6.878564,79.866114,COL186,3CC available,20.22877145
Col8_CottaRdRailwayCrossing-1_1,COL188_1,Col8_CottaRdRailwayCrossing-1,6.915003,79.883737,COL188,3CC available,19.78918237
Col8_CottaRdRailwayCrossing-1_2,COL188_2,Col8_CottaRdRailwayCrossing-1,6.915003,79.883737,COL188,3CC available,19.26359218
Col8_CottaRdRailwayCrossing-1_3,COL188_3,Col8_CottaRdRailwayCrossing-1,6.915003,79.883737,COL188,3CC available,21.57916327
Wickramasinghapura-1_1,COL190_1,Wickramasinghapura-1,6.885664,79.932971,COL190,3CC available,19.24357424
Wickramasinghapura-1_2,COL190_2,Wickramasinghapura-1,6.885664,79.932971,COL190,3CC available,19.98351543
Wickramasinghapura-1_3,COL190_3,Wickramasinghapura-1,6.885664,79.932971,COL190,3CC available,18.06979606
Col1_WorldTradeCenter-2_1,COL191_1,Col1_WorldTradeCenter-2,6.932822,79.843657,COL191,2CC available,27
Col1_WorldTradeCenter-2_2,COL191_2,Col1_WorldTradeCenter-2,6.932822,79.843657,COL191,2CC available,27
Col1_WorldTradeCenter-2_3,COL191_3,Col1_WorldTradeCenter-2,6.932822,79.843657,COL191,2CC available,27
Arangala-1_1,COL192_1,Arangala-1,6.884102,79.972304,COL192,3CC available,18.15694825
Arangala-1_2,COL192_2,Arangala-1,6.884102,79.972304,COL192,3CC available,18.96645391
Arangala-1_3,COL192_3,Arangala-1,6.884102,79.972304,COL192,3CC available,17.70295843
Kottawa_Liyanagoda-1_1,COL193_1,Kottawa_Liyanagoda-1,6.819308,79.960249,COL193,3CC available,19.53934509
Kottawa_Liyanagoda-1_2,COL193_2,Kottawa_Liyanagoda-1,6.819308,79.960249,COL193,3CC available,18.08381155
Kottawa_Liyanagoda-1_3,COL193_3,Kottawa_Liyanagoda-1,6.819308,79.960249,COL193,3CC available,19.34960337
Thalawathugoda_HokandaraRd-1_1,COL194_1,Thalawathugoda_HokandaraRd-1,6.873268,79.932403,COL194,3CC available,17.48704044
Thalawathugoda_HokandaraRd-1_2,COL194_2,Thalawathugoda_HokandaraRd-1,6.873268,79.932403,COL194,3CC available,18.77660205
Thalawathugoda_HokandaraRd-1_3,COL194_3,Thalawathugoda_HokandaraRd-1,6.873268,79.932403,COL194,3CC available,18.96203138
Nugegoda_Supermarket-1_1,COL195_1,Nugegoda_Supermarket-1,6.871034,79.897368,COL195,2CC available,27.02700301
Nugegoda_Supermarket-1_2,COL195_2,Nugegoda_Supermarket-1,6.871034,79.897368,COL195,3CC available,19.46747514
Nugegoda_Supermarket-1_3,COL195_3,Nugegoda_Supermarket-1,6.871034,79.897368,COL195,2CC available,22.5
Hokandara-1_1,COL196_1,Hokandara-1,6.874136,79.957642,COL196,3CC available,18.49079257
Hokandara-1_2,COL196_2,Hokandara-1,6.874136,79.957642,COL196,3CC available,18.10684126
Hokandara-1_3,COL196_3,Hokandara-1,6.874136,79.957642,COL196,3CC available,19.29056237
Mirihana-1_1,COL197_1,Mirihana-1,6.874836,79.907936,COL197,3CC available,20.08182903
Mirihana-1_2,COL197_2,Mirihana-1,6.874836,79.907936,COL197,3CC available,18.98801994
Mirihana-1_3,COL197_3,Mirihana-1,6.874836,79.907936,COL197,2CC available,20.60927954
RatmalanaAirport-1_1,COL198_1,RatmalanaAirport-1,6.820302,79.878772,COL198,3CC available,18.99595503
RatmalanaAirport-1_2,COL198_2,RatmalanaAirport-1,6.820302,79.878772,COL198,3CC available,18.00693582
RatmalanaAirport-1_3,COL198_3,RatmalanaAirport-1,6.820302,79.878772,COL198,3CC available,19.0833189
DehiwalaZoo-2_1,COL200_1,DehiwalaZoo-2,6.858004,79.876251,COL200,3CC available,18.23238692
DehiwalaZoo-2_2,COL200_2,DehiwalaZoo-2,6.858004,79.876251,COL200,2CC available,18.92290487
DehiwalaZoo-2_3,COL200_3,DehiwalaZoo-2,6.858004,79.876251,COL200,2CC available,18.84752251
Col3_KollupitiyaJunc-1_1,COL201_1,Col3_KollupitiyaJunc-1,6.899321,79.852467,COL201,3CC available,24.96024976
Col3_KollupitiyaJunc-1_2,COL201_2,Col3_KollupitiyaJunc-1,6.899321,79.852467,COL201,2CC available,27
Col3_KollupitiyaJunc-1_3,COL201_3,Col3_KollupitiyaJunc-1,6.899321,79.852467,COL201,2CC available,27
Arawwala-1_1,COL202_1,Arawwala-1,6.828236,79.932977,COL202,3CC available,19.2604818
Arawwala-1_2,COL202_2,Arawwala-1,6.828236,79.932977,COL202,3CC available,18.89988226
Arawwala-1_3,COL202_3,Arawwala-1,6.828236,79.932977,COL202,3CC available,18.02641031
Moratuwa_Molligoda-1_1,COL203_1,Moratuwa_Molligoda-1,6.768652,79.897455,COL203,3CC available,17.26573887
Moratuwa_Molligoda-1_2,COL203_2,Moratuwa_Molligoda-1,6.768652,79.897455,COL203,3CC available,18.42841662
Moratuwa_Molligoda-1_3,COL203_3,Moratuwa_Molligoda-1,6.768652,79.897455,COL203,3CC available,16.27306233
HomagamaCourt-1_1,COL204_1,HomagamaCourt-1,6.839634,80.010118,COL204,3CC available,18.17228834
HomagamaCourt-1_2,COL204_2,HomagamaCourt-1,6.839634,80.010118,COL204,3CC available,18.18846394
HomagamaCourt-1_3,COL204_3,HomagamaCourt-1,6.839634,80.010118,COL204,3CC available,18.91036067
Udahamulla-1_1,COL205_1,Udahamulla-1,6.864324,79.914902,COL205,3CC available,18.88765377
Udahamulla-1_2,COL205_2,Udahamulla-1,6.864324,79.914902,COL205,3CC available,17.91436156
Udahamulla-1_3,COL205_3,Udahamulla-1,6.864324,79.914902,COL205,3CC available,18.88783472
Col6_NelsonPlace-1_1,COL206_1,Col6_NelsonPlace-1,6.872719,79.860871,COL206,2CC available,27
Col6_NelsonPlace-1_2,COL206_2,Col6_NelsonPlace-1,6.872719,79.860871,COL206,2CC available,27
Col6_NelsonPlace-1_3,COL206_3,Col6_NelsonPlace-1,6.872719,79.860871,COL206,3CC available,22.86877864
